photo,age,pred,error
../dataset/morph/Album2/035838_1M52.JPG,"tensor(52, device='cuda:0')","tensor(46.9475, device='cuda:0')","tensor(5.0525, device='cuda:0')"
../dataset/morph/Album2/035838_3M52.JPG,"tensor(52, device='cuda:0')","tensor(47.5071, device='cuda:0')","tensor(4.4929, device='cuda:0')"
../dataset/morph/Album2/035838_8M53.JPG,"tensor(53, device='cuda:0')","tensor(49.8124, device='cuda:0')","tensor(3.1876, device='cuda:0')"
../dataset/morph/Album2/035838_11M53.JPG,"tensor(53, device='cuda:0')","tensor(48.2384, device='cuda:0')","tensor(4.7616, device='cuda:0')"
../dataset/morph/Album2/035838_14M53.JPG,"tensor(53, device='cuda:0')","tensor(42.8801, device='cuda:0')","tensor(10.1199, device='cuda:0')"
../dataset/morph/Album2/037171_0M54.JPG,"tensor(54, device='cuda:0')","tensor(50.9638, device='cuda:0')","tensor(3.0362, device='cuda:0')"
../dataset/morph/Album2/037747_1M50.JPG,"tensor(50, device='cuda:0')","tensor(41.7330, device='cuda:0')","tensor(8.2670, device='cuda:0')"
../dataset/morph/Album2/037954_02M52.JPG,"tensor(52, device='cuda:0')","tensor(47.7005, device='cuda:0')","tensor(4.2995, device='cuda:0')"
../dataset/morph/Album2/038059_1M51.JPG,"tensor(51, device='cuda:0')","tensor(47.7702, device='cuda:0')","tensor(3.2298, device='cuda:0')"
../dataset/morph/Album2/038126_4M52.JPG,"tensor(52, device='cuda:0')","tensor(55.1048, device='cuda:0')","tensor(3.1048, device='cuda:0')"
../dataset/morph/Album2/038317_4M51.JPG,"tensor(51, device='cuda:0')","tensor(43.1280, device='cuda:0')","tensor(7.8720, device='cuda:0')"
../dataset/morph/Album2/038339_0M51.JPG,"tensor(51, device='cuda:0')","tensor(44.5439, device='cuda:0')","tensor(6.4561, device='cuda:0')"
../dataset/morph/Album2/038562_1M54.JPG,"tensor(54, device='cuda:0')","tensor(49.5026, device='cuda:0')","tensor(4.4974, device='cuda:0')"
../dataset/morph/Album2/038562_2M54.JPG,"tensor(54, device='cuda:0')","tensor(48.0035, device='cuda:0')","tensor(5.9965, device='cuda:0')"
../dataset/morph/Album2/038836_0M52.JPG,"tensor(52, device='cuda:0')","tensor(47.7593, device='cuda:0')","tensor(4.2407, device='cuda:0')"
../dataset/morph/Album2/039260_1M54.JPG,"tensor(54, device='cuda:0')","tensor(50.4695, device='cuda:0')","tensor(3.5305, device='cuda:0')"
../dataset/morph/Album2/039609_1M51.JPG,"tensor(51, device='cuda:0')","tensor(43.9326, device='cuda:0')","tensor(7.0674, device='cuda:0')"
../dataset/morph/Album2/039661_1F59.JPG,"tensor(59, device='cuda:0')","tensor(54.3980, device='cuda:0')","tensor(4.6020, device='cuda:0')"
../dataset/morph/Album2/039835_3F51.JPG,"tensor(51, device='cuda:0')","tensor(45.5361, device='cuda:0')","tensor(5.4639, device='cuda:0')"
../dataset/morph/Album2/039835_4F52.JPG,"tensor(52, device='cuda:0')","tensor(46.0107, device='cuda:0')","tensor(5.9893, device='cuda:0')"
../dataset/morph/Album2/040025_2M53.JPG,"tensor(53, device='cuda:0')","tensor(48.8480, device='cuda:0')","tensor(4.1520, device='cuda:0')"
../dataset/morph/Album2/040054_0M50.JPG,"tensor(50, device='cuda:0')","tensor(57.4164, device='cuda:0')","tensor(7.4164, device='cuda:0')"
../dataset/morph/Album2/040087_1M63.JPG,"tensor(63, device='cuda:0')","tensor(49.8362, device='cuda:0')","tensor(13.1638, device='cuda:0')"
../dataset/morph/Album2/040103_1M54.JPG,"tensor(54, device='cuda:0')","tensor(49.4591, device='cuda:0')","tensor(4.5409, device='cuda:0')"
../dataset/morph/Album2/040198_6F49.JPG,"tensor(49, device='cuda:0')","tensor(40.4199, device='cuda:0')","tensor(8.5801, device='cuda:0')"
../dataset/morph/Album2/040198_7F49.JPG,"tensor(49, device='cuda:0')","tensor(45.7045, device='cuda:0')","tensor(3.2955, device='cuda:0')"
../dataset/morph/Album2/040198_12F51.JPG,"tensor(51, device='cuda:0')","tensor(47.4584, device='cuda:0')","tensor(3.5416, device='cuda:0')"
../dataset/morph/Album2/040685_06M52.JPG,"tensor(52, device='cuda:0')","tensor(45.3079, device='cuda:0')","tensor(6.6921, device='cuda:0')"
../dataset/morph/Album2/041002_1F53.JPG,"tensor(53, device='cuda:0')","tensor(49.8695, device='cuda:0')","tensor(3.1305, device='cuda:0')"
../dataset/morph/Album2/041086_0M51.JPG,"tensor(51, device='cuda:0')","tensor(54.0740, device='cuda:0')","tensor(3.0740, device='cuda:0')"
../dataset/morph/Album2/041278_1M54.JPG,"tensor(54, device='cuda:0')","tensor(50.8264, device='cuda:0')","tensor(3.1736, device='cuda:0')"
../dataset/morph/Album2/041707_3M54.JPG,"tensor(54, device='cuda:0')","tensor(48.5666, device='cuda:0')","tensor(5.4334, device='cuda:0')"
../dataset/morph/Album2/041813_1M51.JPG,"tensor(51, device='cuda:0')","tensor(45.5147, device='cuda:0')","tensor(5.4853, device='cuda:0')"
../dataset/morph/Album2/042300_0M47.JPG,"tensor(47, device='cuda:0')","tensor(38.0839, device='cuda:0')","tensor(8.9161, device='cuda:0')"
../dataset/morph/Album2/042379_6F51.JPG,"tensor(51, device='cuda:0')","tensor(43.5418, device='cuda:0')","tensor(7.4582, device='cuda:0')"
../dataset/morph/Album2/042384_4M50.JPG,"tensor(50, device='cuda:0')","tensor(46.3632, device='cuda:0')","tensor(3.6368, device='cuda:0')"
../dataset/morph/Album2/042384_13M51.JPG,"tensor(51, device='cuda:0')","tensor(55.3800, device='cuda:0')","tensor(4.3800, device='cuda:0')"
../dataset/morph/Album2/042425_0M52.JPG,"tensor(52, device='cuda:0')","tensor(47.2953, device='cuda:0')","tensor(4.7047, device='cuda:0')"
../dataset/morph/Album2/042432_1M53.JPG,"tensor(53, device='cuda:0')","tensor(45.5770, device='cuda:0')","tensor(7.4230, device='cuda:0')"
../dataset/morph/Album2/042667_2F51.JPG,"tensor(51, device='cuda:0')","tensor(44.2584, device='cuda:0')","tensor(6.7416, device='cuda:0')"
../dataset/morph/Album2/042667_3F51.JPG,"tensor(51, device='cuda:0')","tensor(43.3368, device='cuda:0')","tensor(7.6632, device='cuda:0')"
../dataset/morph/Album2/042937_0M54.JPG,"tensor(54, device='cuda:0')","tensor(49.7933, device='cuda:0')","tensor(4.2067, device='cuda:0')"
../dataset/morph/Album2/043289_0M52.JPG,"tensor(52, device='cuda:0')","tensor(46.0531, device='cuda:0')","tensor(5.9469, device='cuda:0')"
../dataset/morph/Album2/043289_11M54.JPG,"tensor(54, device='cuda:0')","tensor(47.4502, device='cuda:0')","tensor(6.5498, device='cuda:0')"
../dataset/morph/Album2/043289_12M54.JPG,"tensor(54, device='cuda:0')","tensor(43.5977, device='cuda:0')","tensor(10.4023, device='cuda:0')"
../dataset/morph/Album2/043296_3M38.JPG,"tensor(38, device='cuda:0')","tensor(47.7319, device='cuda:0')","tensor(9.7319, device='cuda:0')"
../dataset/morph/Album2/043531_0M50.JPG,"tensor(50, device='cuda:0')","tensor(46.3685, device='cuda:0')","tensor(3.6315, device='cuda:0')"
../dataset/morph/Album2/043588_2M51.JPG,"tensor(51, device='cuda:0')","tensor(46.2288, device='cuda:0')","tensor(4.7712, device='cuda:0')"
../dataset/morph/Album2/044242_1M47.JPG,"tensor(47, device='cuda:0')","tensor(52.5879, device='cuda:0')","tensor(5.5879, device='cuda:0')"
../dataset/morph/Album2/044412_2M51.JPG,"tensor(51, device='cuda:0')","tensor(44.0692, device='cuda:0')","tensor(6.9308, device='cuda:0')"
../dataset/morph/Album2/044412_04M53.JPG,"tensor(53, device='cuda:0')","tensor(47.3713, device='cuda:0')","tensor(5.6287, device='cuda:0')"
../dataset/morph/Album2/044435_3M49.JPG,"tensor(49, device='cuda:0')","tensor(44.2795, device='cuda:0')","tensor(4.7205, device='cuda:0')"
../dataset/morph/Album2/044609_1M52.JPG,"tensor(52, device='cuda:0')","tensor(47.2365, device='cuda:0')","tensor(4.7635, device='cuda:0')"
../dataset/morph/Album2/044656_1M52.JPG,"tensor(52, device='cuda:0')","tensor(46.3789, device='cuda:0')","tensor(5.6211, device='cuda:0')"
../dataset/morph/Album2/044716_0M50.JPG,"tensor(50, device='cuda:0')","tensor(57.7551, device='cuda:0')","tensor(7.7551, device='cuda:0')"
../dataset/morph/Album2/044799_02M50.JPG,"tensor(50, device='cuda:0')","tensor(44.7193, device='cuda:0')","tensor(5.2807, device='cuda:0')"
../dataset/morph/Album2/045214_1M55.JPG,"tensor(55, device='cuda:0')","tensor(51.5860, device='cuda:0')","tensor(3.4140, device='cuda:0')"
../dataset/morph/Album2/045220_2M52.JPG,"tensor(52, device='cuda:0')","tensor(47.6861, device='cuda:0')","tensor(4.3139, device='cuda:0')"
../dataset/morph/Album2/045247_2M58.JPG,"tensor(58, device='cuda:0')","tensor(53.8481, device='cuda:0')","tensor(4.1519, device='cuda:0')"
../dataset/morph/Album2/045318_3M44.JPG,"tensor(44, device='cuda:0')","tensor(57.1538, device='cuda:0')","tensor(13.1538, device='cuda:0')"
../dataset/morph/Album2/045346_0M50.JPG,"tensor(50, device='cuda:0')","tensor(42.1126, device='cuda:0')","tensor(7.8874, device='cuda:0')"
../dataset/morph/Album2/045346_02M53.JPG,"tensor(53, device='cuda:0')","tensor(48.9830, device='cuda:0')","tensor(4.0170, device='cuda:0')"
../dataset/morph/Album2/045763_0M46.JPG,"tensor(46, device='cuda:0')","tensor(50.9284, device='cuda:0')","tensor(4.9284, device='cuda:0')"
../dataset/morph/Album2/045903_0M48.JPG,"tensor(48, device='cuda:0')","tensor(44.0112, device='cuda:0')","tensor(3.9888, device='cuda:0')"
../dataset/morph/Album2/046138_7M54.JPG,"tensor(54, device='cuda:0')","tensor(49.4008, device='cuda:0')","tensor(4.5992, device='cuda:0')"
../dataset/morph/Album2/046138_09M55.JPG,"tensor(55, device='cuda:0')","tensor(49.6336, device='cuda:0')","tensor(5.3664, device='cuda:0')"
../dataset/morph/Album2/046271_14M49.JPG,"tensor(49, device='cuda:0')","tensor(45.4727, device='cuda:0')","tensor(3.5273, device='cuda:0')"
../dataset/morph/Album2/046272_1M47.JPG,"tensor(47, device='cuda:0')","tensor(42.7822, device='cuda:0')","tensor(4.2178, device='cuda:0')"
../dataset/morph/Album2/046272_3M47.JPG,"tensor(47, device='cuda:0')","tensor(43.8302, device='cuda:0')","tensor(3.1698, device='cuda:0')"
../dataset/morph/Album2/046272_4M47.JPG,"tensor(47, device='cuda:0')","tensor(42.2500, device='cuda:0')","tensor(4.7500, device='cuda:0')"
../dataset/morph/Album2/046297_8M57.JPG,"tensor(57, device='cuda:0')","tensor(53.9926, device='cuda:0')","tensor(3.0074, device='cuda:0')"
../dataset/morph/Album2/046379_2M49.JPG,"tensor(49, device='cuda:0')","tensor(44.7174, device='cuda:0')","tensor(4.2826, device='cuda:0')"
../dataset/morph/Album2/046446_1M50.JPG,"tensor(50, device='cuda:0')","tensor(42.8955, device='cuda:0')","tensor(7.1045, device='cuda:0')"
../dataset/morph/Album2/046861_3M45.JPG,"tensor(45, device='cuda:0')","tensor(41.6254, device='cuda:0')","tensor(3.3746, device='cuda:0')"
../dataset/morph/Album2/046909_1M47.JPG,"tensor(47, device='cuda:0')","tensor(42.4512, device='cuda:0')","tensor(4.5488, device='cuda:0')"
../dataset/morph/Album2/046970_0M46.JPG,"tensor(46, device='cuda:0')","tensor(41.1402, device='cuda:0')","tensor(4.8598, device='cuda:0')"
../dataset/morph/Album2/047365_5M54.JPG,"tensor(54, device='cuda:0')","tensor(50.3077, device='cuda:0')","tensor(3.6923, device='cuda:0')"
../dataset/morph/Album2/047440_1M48.JPG,"tensor(48, device='cuda:0')","tensor(51.7018, device='cuda:0')","tensor(3.7018, device='cuda:0')"
../dataset/morph/Album2/047621_0M37.JPG,"tensor(37, device='cuda:0')","tensor(49.7920, device='cuda:0')","tensor(12.7920, device='cuda:0')"
../dataset/morph/Album2/047674_1M50.JPG,"tensor(50, device='cuda:0')","tensor(44.3582, device='cuda:0')","tensor(5.6418, device='cuda:0')"
../dataset/morph/Album2/047840_3F56.JPG,"tensor(56, device='cuda:0')","tensor(49.7242, device='cuda:0')","tensor(6.2758, device='cuda:0')"
../dataset/morph/Album2/047889_1M47.JPG,"tensor(47, device='cuda:0')","tensor(50.4902, device='cuda:0')","tensor(3.4902, device='cuda:0')"
../dataset/morph/Album2/048025_0M48.JPG,"tensor(48, device='cuda:0')","tensor(53.3912, device='cuda:0')","tensor(5.3912, device='cuda:0')"
../dataset/morph/Album2/048470_1M54.JPG,"tensor(54, device='cuda:0')","tensor(50.7067, device='cuda:0')","tensor(3.2933, device='cuda:0')"
../dataset/morph/Album2/048602_1M50.JPG,"tensor(50, device='cuda:0')","tensor(53.4791, device='cuda:0')","tensor(3.4791, device='cuda:0')"
../dataset/morph/Album2/048611_0M47.JPG,"tensor(47, device='cuda:0')","tensor(53.0461, device='cuda:0')","tensor(6.0461, device='cuda:0')"
../dataset/morph/Album2/048660_3M56.JPG,"tensor(56, device='cuda:0')","tensor(50.0233, device='cuda:0')","tensor(5.9767, device='cuda:0')"
../dataset/morph/Album2/048724_4M49.JPG,"tensor(49, device='cuda:0')","tensor(53.3296, device='cuda:0')","tensor(4.3296, device='cuda:0')"
../dataset/morph/Album2/048728_1M49.JPG,"tensor(49, device='cuda:0')","tensor(41.7977, device='cuda:0')","tensor(7.2023, device='cuda:0')"
../dataset/morph/Album2/048967_2M44.JPG,"tensor(44, device='cuda:0')","tensor(40.9324, device='cuda:0')","tensor(3.0676, device='cuda:0')"
../dataset/morph/Album2/048967_6M44.JPG,"tensor(44, device='cuda:0')","tensor(39.0882, device='cuda:0')","tensor(4.9118, device='cuda:0')"
../dataset/morph/Album2/048967_8M45.JPG,"tensor(45, device='cuda:0')","tensor(39.1787, device='cuda:0')","tensor(5.8213, device='cuda:0')"
../dataset/morph/Album2/049099_2M46.JPG,"tensor(46, device='cuda:0')","tensor(49.5974, device='cuda:0')","tensor(3.5974, device='cuda:0')"
../dataset/morph/Album2/049163_0M45.JPG,"tensor(45, device='cuda:0')","tensor(40.3806, device='cuda:0')","tensor(4.6194, device='cuda:0')"
../dataset/morph/Album2/049163_2M46.JPG,"tensor(46, device='cuda:0')","tensor(37.0374, device='cuda:0')","tensor(8.9626, device='cuda:0')"
../dataset/morph/Album2/049193_03M56.JPG,"tensor(56, device='cuda:0')","tensor(51.6815, device='cuda:0')","tensor(4.3185, device='cuda:0')"
../dataset/morph/Album2/049268_0M47.JPG,"tensor(47, device='cuda:0')","tensor(42.8316, device='cuda:0')","tensor(4.1684, device='cuda:0')"
../dataset/morph/Album2/049277_3M51.JPG,"tensor(51, device='cuda:0')","tensor(47.2726, device='cuda:0')","tensor(3.7274, device='cuda:0')"
../dataset/morph/Album2/049337_0M50.JPG,"tensor(50, device='cuda:0')","tensor(43.9973, device='cuda:0')","tensor(6.0027, device='cuda:0')"
../dataset/morph/Album2/049428_0M47.JPG,"tensor(47, device='cuda:0')","tensor(43.9362, device='cuda:0')","tensor(3.0638, device='cuda:0')"
../dataset/morph/Album2/049428_14M47.JPG,"tensor(47, device='cuda:0')","tensor(51.6332, device='cuda:0')","tensor(4.6332, device='cuda:0')"
../dataset/morph/Album2/049485_0M43.JPG,"tensor(43, device='cuda:0')","tensor(38.1989, device='cuda:0')","tensor(4.8011, device='cuda:0')"
../dataset/morph/Album2/049587_0M45.JPG,"tensor(45, device='cuda:0')","tensor(40.6926, device='cuda:0')","tensor(4.3074, device='cuda:0')"
../dataset/morph/Album2/049995_02M46.JPG,"tensor(46, device='cuda:0')","tensor(40.6356, device='cuda:0')","tensor(5.3644, device='cuda:0')"
../dataset/morph/Album2/049995_03M47.JPG,"tensor(47, device='cuda:0')","tensor(41.7926, device='cuda:0')","tensor(5.2074, device='cuda:0')"
../dataset/morph/Album2/050146_1F62.JPG,"tensor(62, device='cuda:0')","tensor(54.2174, device='cuda:0')","tensor(7.7826, device='cuda:0')"
../dataset/morph/Album2/050243_3M45.JPG,"tensor(45, device='cuda:0')","tensor(48.0900, device='cuda:0')","tensor(3.0900, device='cuda:0')"
../dataset/morph/Album2/050399_02M55.JPG,"tensor(55, device='cuda:0')","tensor(49.2662, device='cuda:0')","tensor(5.7338, device='cuda:0')"
../dataset/morph/Album2/050409_5M48.JPG,"tensor(48, device='cuda:0')","tensor(52.7434, device='cuda:0')","tensor(4.7434, device='cuda:0')"
../dataset/morph/Album2/050470_3M44.JPG,"tensor(44, device='cuda:0')","tensor(36.0036, device='cuda:0')","tensor(7.9964, device='cuda:0')"
../dataset/morph/Album2/050539_2M48.JPG,"tensor(48, device='cuda:0')","tensor(44.0908, device='cuda:0')","tensor(3.9092, device='cuda:0')"
../dataset/morph/Album2/050732_4M46.JPG,"tensor(46, device='cuda:0')","tensor(41.2522, device='cuda:0')","tensor(4.7478, device='cuda:0')"
../dataset/morph/Album2/050737_1M50.JPG,"tensor(50, device='cuda:0')","tensor(44.4324, device='cuda:0')","tensor(5.5676, device='cuda:0')"
../dataset/morph/Album2/050919_7M43.JPG,"tensor(43, device='cuda:0')","tensor(48.9842, device='cuda:0')","tensor(5.9842, device='cuda:0')"
../dataset/morph/Album2/050944_0M60.JPG,"tensor(60, device='cuda:0')","tensor(55.6501, device='cuda:0')","tensor(4.3499, device='cuda:0')"
../dataset/morph/Album2/050945_04M49.JPG,"tensor(49, device='cuda:0')","tensor(45.7312, device='cuda:0')","tensor(3.2688, device='cuda:0')"
../dataset/morph/Album2/050979_19M45.JPG,"tensor(45, device='cuda:0')","tensor(48.5072, device='cuda:0')","tensor(3.5072, device='cuda:0')"
../dataset/morph/Album2/051075_1M46.JPG,"tensor(46, device='cuda:0')","tensor(39.0472, device='cuda:0')","tensor(6.9528, device='cuda:0')"
../dataset/morph/Album2/051169_0M46.JPG,"tensor(46, device='cuda:0')","tensor(38.1633, device='cuda:0')","tensor(7.8367, device='cuda:0')"
../dataset/morph/Album2/051196_03M46.JPG,"tensor(46, device='cuda:0')","tensor(50.2566, device='cuda:0')","tensor(4.2566, device='cuda:0')"
../dataset/morph/Album2/051283_4M48.JPG,"tensor(48, device='cuda:0')","tensor(51.1586, device='cuda:0')","tensor(3.1586, device='cuda:0')"
../dataset/morph/Album2/051325_0M42.JPG,"tensor(42, device='cuda:0')","tensor(45.7291, device='cuda:0')","tensor(3.7291, device='cuda:0')"
../dataset/morph/Album2/051325_3M43.JPG,"tensor(43, device='cuda:0')","tensor(46.2180, device='cuda:0')","tensor(3.2180, device='cuda:0')"
../dataset/morph/Album2/051325_11M44.JPG,"tensor(44, device='cuda:0')","tensor(48.8359, device='cuda:0')","tensor(4.8359, device='cuda:0')"
../dataset/morph/Album2/051369_1M49.JPG,"tensor(49, device='cuda:0')","tensor(45.1180, device='cuda:0')","tensor(3.8820, device='cuda:0')"
../dataset/morph/Album2/051479_03M48.JPG,"tensor(48, device='cuda:0')","tensor(42.3602, device='cuda:0')","tensor(5.6398, device='cuda:0')"
../dataset/morph/Album2/051481_1M49.JPG,"tensor(49, device='cuda:0')","tensor(44.9507, device='cuda:0')","tensor(4.0493, device='cuda:0')"
../dataset/morph/Album2/051485_0M45.JPG,"tensor(45, device='cuda:0')","tensor(39.3735, device='cuda:0')","tensor(5.6265, device='cuda:0')"
../dataset/morph/Album2/051554_5M45.JPG,"tensor(45, device='cuda:0')","tensor(31.9009, device='cuda:0')","tensor(13.0991, device='cuda:0')"
../dataset/morph/Album2/051603_0M45.JPG,"tensor(45, device='cuda:0')","tensor(50.4988, device='cuda:0')","tensor(5.4988, device='cuda:0')"
../dataset/morph/Album2/051624_0F46.JPG,"tensor(46, device='cuda:0')","tensor(42.4918, device='cuda:0')","tensor(3.5082, device='cuda:0')"
../dataset/morph/Album2/051633_6M47.JPG,"tensor(47, device='cuda:0')","tensor(42.1352, device='cuda:0')","tensor(4.8648, device='cuda:0')"
../dataset/morph/Album2/051871_4F37.JPG,"tensor(37, device='cuda:0')","tensor(49.5402, device='cuda:0')","tensor(12.5402, device='cuda:0')"
../dataset/morph/Album2/051954_0M45.JPG,"tensor(45, device='cuda:0')","tensor(49.8542, device='cuda:0')","tensor(4.8542, device='cuda:0')"
../dataset/morph/Album2/051962_0M46.JPG,"tensor(46, device='cuda:0')","tensor(49.4030, device='cuda:0')","tensor(3.4030, device='cuda:0')"
../dataset/morph/Album2/052042_4M49.JPG,"tensor(49, device='cuda:0')","tensor(45.8625, device='cuda:0')","tensor(3.1375, device='cuda:0')"
../dataset/morph/Album2/052063_4M44.JPG,"tensor(44, device='cuda:0')","tensor(40.8417, device='cuda:0')","tensor(3.1583, device='cuda:0')"
../dataset/morph/Album2/052177_03M49.JPG,"tensor(49, device='cuda:0')","tensor(54.1820, device='cuda:0')","tensor(5.1820, device='cuda:0')"
../dataset/morph/Album2/052177_04M49.JPG,"tensor(49, device='cuda:0')","tensor(53.1344, device='cuda:0')","tensor(4.1344, device='cuda:0')"
../dataset/morph/Album2/052251_5M45.JPG,"tensor(45, device='cuda:0')","tensor(38.4618, device='cuda:0')","tensor(6.5382, device='cuda:0')"
../dataset/morph/Album2/052253_03M45.JPG,"tensor(45, device='cuda:0')","tensor(41.1441, device='cuda:0')","tensor(3.8559, device='cuda:0')"
../dataset/morph/Album2/052335_0M44.JPG,"tensor(44, device='cuda:0')","tensor(47.8180, device='cuda:0')","tensor(3.8180, device='cuda:0')"
../dataset/morph/Album2/052587_2M48.JPG,"tensor(48, device='cuda:0')","tensor(54.8335, device='cuda:0')","tensor(6.8335, device='cuda:0')"
../dataset/morph/Album2/052819_03F46.JPG,"tensor(46, device='cuda:0')","tensor(41.8548, device='cuda:0')","tensor(4.1452, device='cuda:0')"
../dataset/morph/Album2/053163_2M44.JPG,"tensor(44, device='cuda:0')","tensor(40.2484, device='cuda:0')","tensor(3.7516, device='cuda:0')"
../dataset/morph/Album2/053384_3M47.JPG,"tensor(47, device='cuda:0')","tensor(40.7261, device='cuda:0')","tensor(6.2739, device='cuda:0')"
../dataset/morph/Album2/053385_0M42.JPG,"tensor(42, device='cuda:0')","tensor(37.9765, device='cuda:0')","tensor(4.0235, device='cuda:0')"
../dataset/morph/Album2/053541_0M50.JPG,"tensor(50, device='cuda:0')","tensor(37.3033, device='cuda:0')","tensor(12.6967, device='cuda:0')"
../dataset/morph/Album2/053608_6M45.JPG,"tensor(45, device='cuda:0')","tensor(40.0803, device='cuda:0')","tensor(4.9197, device='cuda:0')"
